motif	condition	total_snps	differential_snps	motif_snps	motif_differential_snps	estimate	p.value	conf.low	conf.high	method	alternative	log_odds	fdr
NFIA+NFIB+NFIC+NFIX_si	mc	11926	1362	11090	1234	0.9743154277725011	0.5342847290750238	0.8974980016511959	1.057659915019899	Fisher's Exact Test for Count Data	two.sided	-0.02602017995127755	0.6802884154228951
NFIA+NFIB+NFIC+NFIX_si	ov	11926	992	11090	872	0.9452791884596876	0.24741398060849937	0.8589283302951876	1.0402408254683402	Fisher's Exact Test for Count Data	two.sided	-0.05627495759798679	0.42428019967802905
NFIA+NFIB+NFIC+NFIX_si	panc	11926	1301	11090	1143	0.9447647144314355	0.1868314978711804	0.8682174167854898	1.028005154584377	Fisher's Exact Test for Count Data	two.sided	-0.05681936192655464	0.352524734504739
NFIA+NFIB+NFIC+NFIX_si	pros	11926	1293	11090	1152	0.9581033549971893	0.3171637961417227	0.8805261533619276	1.0424574112753389	Fisher's Exact Test for Count Data	two.sided	-0.04279962061221553	0.49174391817984187
NFIA+NFIB+NFIC+NFIX_si	renal	11926	1387	11090	1233	0.9559703455207772	0.28328727398288006	0.8808576663017351	1.0374375762197245	Fisher's Exact Test for Count Data	two.sided	-0.04502838574157609	0.4593141643259173
NFIA+NFIB+NFIC+NFIX_si	thy	11926	1577	11090	1418	0.9669515356318716	0.39240002089160647	0.8952915039221132	1.0443115111763972	Fisher's Exact Test for Count Data	two.sided	-0.03360690305587904	0.5587766393501192
NFIL3_si	airway	11926	1334	2471	403	1.4580077328472247	1.7190867533821508e-9	1.2903896320391757	1.6449535384457623	Fisher's Exact Test for Count Data	two.sided	0.37707093730849545	1.7718449330549132e-7
NFIL3_si	ast	11926	1132	2471	321	1.3685828457254823	5.106796401924952e-6	1.196332130652612	1.5625480007212602	Fisher's Exact Test for Count Data	two.sided	0.3137757852807978	1.724769993825275e-4
NFIL3_si	colon	11926	1148	2471	305	1.282249726812011	3.336204042954124e-4	1.118225486089852	1.4672108165560362	Fisher's Exact Test for Count Data	two.sided	0.24861613423360995	0.003910554464466618
NFIL3_si	endo	11926	947	2471	294	1.498326574020084	2.669557163036206e-8	1.3008081682276091	1.7222806121459129	Fisher's Exact Test for Count Data	two.sided	0.4043488680239973	2.072547106575382e-6
NFIL3_si	eso	11926	1335	2471	371	1.3412384534206638	4.786135569930095e-6	1.1827888531774187	1.5183280160394983	Fisher's Exact Test for Count Data	two.sided	0.29359340610607954	1.644340140059891e-4
NFIL3_si	hmec	11926	1460	2471	424	1.4016030951357017	2.8151717431019073e-8	1.244421188443918	1.576419342599942	Fisher's Exact Test for Count Data	two.sided	0.3376166494850101	2.1302654025649623e-6
NFIL3_si	kc	11926	1360	2471	397	1.4088454964562913	4.5836973052219684e-8	1.2463714202365188	1.5901309312569316	Fisher's Exact Test for Count Data	two.sided	0.34277057215334106	3.2236873518372854e-6
NFIL3_si	lx	11926	1513	2471	466	1.4864736193829398	1.6455930474741174e-11	1.3253103342720511	1.6651548433392889	Fisher's Exact Test for Count Data	two.sided	0.39640661649930575	2.235762554045517e-9
NFIL3_si	mc	11926	1362	2471	351	1.2437863375842797	7.676702712883522e-4	1.0943448129533495	1.4110098989244366	Fisher's Exact Test for Count Data	two.sided	0.2181602252120467	0.007365106030220031
NFIL3_si	ov	11926	992	2471	261	1.2698245062424292	0.001273038103170452	1.0962338789903543	1.4672029015215182	Fisher's Exact Test for Count Data	two.sided	0.2388787068611235	0.01032594542843007
NFIL3_si	panc	11926	1301	2471	329	1.2204919662492157	0.00274081279680445	1.0699698417455992	1.3894344056276744	Fisher's Exact Test for Count Data	two.sided	0.1992540284852695	0.018640021500906715
NFIL3_si	pros	11926	1293	2471	387	1.4445191557215176	7.51648503508973e-9	1.2757484773779468	1.6330798789357899	Fisher's Exact Test for Count Data	two.sided	0.36777650197953904	6.706499632800955e-7
NFIL3_si	renal	11926	1387	2471	383	1.332710800842097	5.047718806586539e-6	1.1774893021467403	1.5059532868875938	Fisher's Exact Test for Count Data	two.sided	0.2872150640519044	1.714503581009905e-4
NFIL3_si	thy	11926	1577	2471	442	1.3527074188642922	3.828008733704061e-7	1.2040775973870341	1.5176208881538806	Fisher's Exact Test for Count Data	two.sided	0.3021080795840306	1.9230114462254518e-5
NFKB1_f1	airway	11926	1334	4805	469	0.8726199450547262	0.015626825960491714	0.7796378842184696	0.9754228948138722	Fisher's Exact Test for Count Data	two.sided	-0.13625516151198702	0.06402821493613398
NFKB1_f1	ast	11926	1132	4805	419	0.9186960579320105	0.15857694325154248	0.8152581352896603	1.0338280765536474	Fisher's Exact Test for Count Data	two.sided	-0.08479994263368885	0.3152553930022351
NFKB1_f1	colon	11926	1148	4805	418	0.9037318619498739	0.0898038397706824	0.8020877742564357	1.016835232278055	Fisher's Exact Test for Count Data	two.sided	-0.1012225754755712	0.21638345592468336
NFKB1_f1	endo	11926	947	4805	328	0.8596717825049365	0.022333177551994852	0.7525332610479308	0.9802082032544115	Fisher's Exact Test for Count Data	two.sided	-0.1512046108308859	0.08212022515570572
NFKB1_f1	eso	11926	1335	4805	445	0.8273573985827872	8.997583797211136e-4	0.7376743881923687	0.9266431197736459	Fisher's Exact Test for Count Data	two.sided	-0.18951851457772614	0.008163600606415852
NFKB1_f1	hmec	11926	1460	4805	502	0.8534176884833532	0.003593965759270426	0.7653884432993882	0.9504405440789587	Fisher's Exact Test for Count Data	two.sided	-0.15850618137091324	0.022524079464118846
NFKB1_f1	kc	11926	1360	4805	455	0.8303983679522232	9.990143436522025e-4	0.7412204421852672	0.9290379443888199	Fisher's Exact Test for Count Data	two.sided	-0.18584973194789794	0.008756756226323851
NFKB1_f1	lx	11926	1513	4805	485	0.7956550577156871	2.5684835425586288e-5	0.7129382630562023	0.8868014222923147	Fisher's Exact Test for Count Data	two.sided	-0.2285895316369327	5.860455960845604e-4
NFKB1_f1	mc	11926	1362	4805	503	0.9166248994012203	0.11696050964345037	0.821403477153093	1.0217268746532744	Fisher's Exact Test for Count Data	two.sided	-0.08705694231729143	0.2562957903176358
NFKB1_f1	ov	11926	992	4805	370	0.9257503808852513	0.23609228841309757	0.815506134696774	1.0492393907853514	Fisher's Exact Test for Count Data	two.sided	-0.07715064775425572	0.4119555458650021
NFKB1_f1	panc	11926	1301	4805	496	0.946250095943226	0.32295559313011524	0.8469861044017309	1.0559577323904628	Fisher's Exact Test for Count Data	two.sided	-0.05524837283737829	0.496816401372061
NFKB1_f1	pros	11926	1293	4805	448	0.8599812596814449	0.00868083124439757	0.7666642150827803	0.9633658114720955	Fisher's Exact Test for Count Data	two.sided	-0.15084468104009974	0.042466455956635576
NFKB1_f1	renal	11926	1387	4805	519	0.9287354045069792	0.1809033157119722	0.8334324691340805	1.0338397531145698	Fisher's Exact Test for Count Data	two.sided	-0.07393139827475229	0.3446271578477278
NFKB1_f1	thy	11926	1577	4805	581	0.9144180823644017	0.08495994609639228	0.8252380973258809	1.0122926238949734	Fisher's Exact Test for Count Data	two.sided	-0.08946739158288607	0.20779379866847136
NFKB2_f1	airway	11926	1334	6807	703	0.9232825805534228	0.10386780536380098	0.8374664046387476	1.0173174291341653	Fisher's Exact Test for Count Data	two.sided	-0.07981993688924886	0.238174814140699
NFKB2_f1	ast	11926	1132	6807	585	0.9054051194444365	0.062443859107316244	0.8144045435351753	1.005830819758928	Fisher's Exact Test for Count Data	two.sided	-0.09937278965074164	0.1664843377240551
NFKB2_f1	colon	11926	1148	6807	586	0.8943093507117326	0.036567508912467475	0.8046696137523526	0.9932121996081991	Fisher's Exact Test for Count Data	two.sided	-0.11170353378425874	0.1145430231576061
NFKB2_f1	endo	11926	947	6807	471	0.871365977129789	0.01870740331583931	0.7754504370429347	0.9782334443954986	Fisher's Exact Test for Count Data	two.sided	-0.1376932099791044	0.07266592399095997
